Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Opponent Position(x),Opponent Position(y),score,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Forehand,Slice,58.121567,83,0,0,no_mans_land,deuce,near,0.912724,5.161117,out,deuce,far,-2.833462,24.298727,0.749503,cross court,In,FALSE,12:10:59,1498.699951,-0.052802,2.622972,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,FH Volley,Flat,70.152473,83,0,0,no_mans_land,ad_alley,far,4.503273,18.6429,service_box,deuce,near,0.64117,6.176374,0.719693,down the line,Out,FALSE,12:11:00,1500.050049,-1.561437,24.806356,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,88.653091,84,0,0,service_box,ad,near,-0.716601,11.8872,service_box,deuce,near,1.24181,0.789686,2.840789,down the T,Net,FALSE,12:11:17,1517.119995,-3.236021,23.93897,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,second_serve,Serve,Kick,85.973969,85,0,0,service_box,ad,near,-0.958597,11.087503,no_mans_land,deuce,near,0.777375,-0.403816,2.590315,down the T,Net,FALSE,12:11:23,1523.050049,-2.029113,22.73,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,87.31691,86,0,0,service_box,ad,far,2.723085,16.836582,no_mans_land,ad,near,-0.111223,-0.313321,2.519156,out wide,In,FALSE,12:11:41,1540.849976,3.613179,24.1928,0-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Backhand,Slice,66.526665,86,0,0,no_mans_land,ad,near,-2.104545,3.079838,out,ad_alley,far,4.35241,24.582094,1.070384,down the line,In,FALSE,12:11:42,1542.079956,-0.64117,-0.47797,0-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Backhand,Flat,77.640648,86,0,0,out,ad,far,1.944456,24.50178,out,ad,near,-2.738171,-0.21975,1.002361,cross court,Out,FALSE,12:11:44,1543.72998,1.244623,24.451015,0-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,122.513741,87,0,0,service_box,deuce,far,-2.557135,17.807705,no_mans_land,deuce,near,0.950225,-0.077155,2.591223,out wide,In,FALSE,12:12:04,1563.27002,-3.522661,25.466274,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,73.381271,87,0,0,no_mans_land,ad,near,-2.136721,2.775261,out,deuce,far,-3.764043,25.547409,0.93789,down the line,In,FALSE,12:12:05,1564.349976,1.154105,1.049322,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Flat,65.612808,87,0,0,no_mans_land,ad,far,1.365314,20.846851,no_mans_land,ad,near,-2.085859,-0.2021,1.017469,cross court,In,FALSE,12:12:06,1565.780029,-1.048501,24.654068,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Flat,75.322197,87,0,0,service_box,ad,near,-0.294184,6.732718,out,ad,far,1.54635,25.466274,1.200469,cross court,In,FALSE,12:12:08,1567.540039,-0.686429,-1.387296,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Slice,61.235931,87,0,0,no_mans_land,ad,far,0.852378,21.258539,out,ad,near,-0.867465,-0.422801,0.938009,cross court,In,FALSE,12:12:09,1569.079956,0.671342,23.740335,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Forehand,Flat,58.208813,87,0,0,no_mans_land,ad,near,-1.923509,3.790519,no_mans_land,ad,far,0.054698,24.410206,0.954221,inside out,In,FALSE,12:12:11,1570.849976,0.369615,-1.184245,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Backhand,Topspin,74.418221,87,0,0,service_box,ad,near,-0.726537,11.677662,out,ad,near,-2.90834,-0.564152,1.064405,cross court,Net,FALSE,12:12:13,1572.670044,0.942896,24.50178,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,98.722084,88,0,0,service_box,ad,far,2.451531,17.61882,no_mans_land,ad,near,-0.354529,0.299339,2.438406,out wide,In,FALSE,12:12:31,1590.459961,3.447229,25.161695,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Flat,68.927292,88,0,0,no_mans_land,deuce,near,1.456714,4.805777,out,ad,far,3.839474,25.41551,1.135786,down the line,In,FALSE,12:12:32,1591.75,-0.716601,-0.372039,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,72.336868,88,0,0,no_mans_land,ad,far,1.395487,19.730066,out,deuce,near,1.003242,-0.57509,1.216107,down the line,In,FALSE,12:12:34,1593.319946,0.973069,24.451015,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Flat,50.344727,88,0,0,service_box,ad,near,-0.595911,7.597735,out,ad,far,1.636868,24.857119,0.867793,cross court,In,FALSE,12:12:35,1594.880005,0.037716,-1.285771,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Slice,70.533745,88,0,0,no_mans_land,ad,far,2.753258,19.374727,no_mans_land,ad,near,-1.289882,0.693982,0.928162,cross court,In,FALSE,12:12:37,1596.390015,0.490306,23.892624,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Backhand,Slice,54.543427,88,0,0,no_mans_land,ad,near,-1.772645,5.008828,out,ad,far,3.869647,23.820295,1.018215,cross court,In,FALSE,12:12:38,1597.969971,0.731688,5.770271,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Overhead,Flat,118.145798,88,0,0,service_box,ad,near,-0.988155,11.8872,service_box,ad,near,-1.139019,6.074849,3.241688,---,Net,FALSE,12:12:40,1599.680054,1.09376,24.70483,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,128.349762,89,0,0,service_box,ad,near,-1.501091,11.8872,no_mans_land,deuce,near,0.846494,-0.196903,2.643944,down the T,Net,FALSE,12:12:53,1612.630005,-3.854561,25.009407,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,94.27169,89,0,0,service_box,deuce,far,-1.788407,17.344212,no_mans_land,deuce,near,0.583335,-0.389015,2.619102,down the T,In,FALSE,12:12:59,1618.72998,-3.703697,24.755592,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,77.027481,89,0,0,no_mans_land,deuce,near,2.753258,3.739756,out,deuce,far,-3.100243,25.376299,0.950719,cross court,In,FALSE,12:13:00,1620.079956,0.671342,-0.625853,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Slice,58.801495,89,0,0,no_mans_land,ad,far,3.990338,23.13118,no_mans_land,deuce,near,4.02051,0.376361,1.312676,down the line,In,FALSE,12:13:02,1621.5,-0.505392,24.50178,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Topspin,65.008614,89,0,0,no_mans_land,deuce,near,1.244623,4.805777,out,ad,far,3.748956,24.654068,0.914465,down the line,In,FALSE,12:13:04,1623.540039,1.184278,-0.57509,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Slice,66.681786,89,0,0,no_mans_land,ad,far,1.99894,20.544533,no_mans_land,deuce,near,0.279097,0.541694,0.925601,down the line,In,FALSE,12:13:06,1625.199951,1.033414,24.400253,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Backhand,Flat,74.450836,89,0,0,no_mans_land,ad,near,-0.837292,4.856539,no_mans_land,ad,far,2.550363,24.273367,0.881416,cross court,In,FALSE,12:13:07,1626.829956,-0.445047,-1.184245,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Backhand,Slice,58.027912,89,0,0,no_mans_land,ad,far,1.817904,20.288458,out,ad,near,-1.923509,-0.464725,0.987416,cross court,In,FALSE,12:13:09,1628.310059,0.973069,24.50178,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,8,in_play,Forehand,Flat,71.333961,89,0,0,out,deuce,near,2.089458,-0.270513,no_mans_land,ad,far,2.67178,23.314989,1.106093,inside in,Out,FALSE,12:13:11,1630.199951,-0.324356,-1.184245,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,8,none,Feed,Slice,63.433922,89,0,0,out,ad_alley,far,4.655961,23.783424,out,deuce,near,1.8608,-1.555027,1.519711,---,Out,FALSE,12:13:12,1631.880005,1.865063,-1.566181,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,103.424019,91,0,0,service_box,ad_alley,far,4.442928,17.953365,no_mans_land,ad,near,-0.353311,-0.083903,2.674228,out wide,Out,FALSE,12:13:37,1656.530029,3.447229,25.161695,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,84.184479,93,0,0,service_box,ad,far,2.270495,17.79402,out,ad,near,-0.581307,-0.21975,2.722704,down the T,In,FALSE,12:13:44,1663.949951,3.658438,24.50178,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,72.08812,93,0,0,no_mans_land,ad,near,-3.443333,2.580812,out,ad,far,3.869647,24.907389,1.252868,inside out,In,FALSE,12:13:46,1665.349976,-0.716601,-0.372039,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Backhand,Topspin,69.993263,93,0,0,no_mans_land,ad,far,1.437355,21.142572,out,ad_alley,near,-5.182159,-2.351791,1.140928,down the line,In,FALSE,12:13:47,1666.949951,2.059286,24.958645,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Topspin,81.597664,93,0,0,service_box,deuce,near,2.302109,6.785529,out,ad,far,2.525843,25.570982,1.313545,inside in,In,FALSE,12:13:49,1668.630005,-2.49679,-1.539585,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Forehand,Slice,60.962402,93,0,0,no_mans_land,deuce,far,-2.560109,18.527914,out,deuce,near,3.054984,-0.57509,0.7088,cross court,In,FALSE,12:13:50,1670.099976,1.576523,20.440748,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,FH Volley,Flat,46.143642,93,0,0,service_box,deuce,near,2.33084,5.54817,service_box,deuce,far,-2.560109,16.379717,0.818974,cross court,In,FALSE,12:13:52,1671.380005,1.304969,-0.321276,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Forehand,Slice,61.774632,93,0,0,no_mans_land,ad,far,1.689383,19.425489,no_mans_land,deuce,near,3.537747,2.622972,0.7166,down the line,In,FALSE,12:13:53,1672.77002,-0.565738,17.293447,15-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,8,in_play,BH Volley,Flat,68.582886,93,0,0,no_mans_land,deuce,near,2.451531,4.755013,service_box,ad,far,1.689383,16.836582,0.835273,down the line,In,FALSE,12:13:54,1673.829956,1.455832,6.430189,15-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,93.126724,94,0,0,service_box,ad,near,-1.506851,6.047267,no_mans_land,deuce,near,1.321221,0.775507,2.516442,out wide,Net,FALSE,12:14:19,1698.650024,-3.854561,25.009407,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,92.297234,95,0,0,service_box,deuce,far,-2.466617,17.445736,no_mans_land,deuce,near,1.265357,-0.195856,2.494216,out wide,In,FALSE,12:14:25,1704.550049,-3.703697,24.755592,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,83.043007,95,0,0,no_mans_land,deuce,near,2.23911,4.856539,out,deuce,far,-3.572808,26.081373,0.938405,cross court,In,FALSE,12:14:26,1705.849976,0.671342,-0.625853,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Slice,66.602165,95,0,0,no_mans_land,deuce,far,-2.152587,19.171675,no_mans_land,deuce,near,3.990338,0.034065,1.114598,cross court,In,FALSE,12:14:28,1707.349976,-0.716601,24.197201,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Slice,57.203079,95,0,0,no_mans_land,deuce,near,0.037716,3.63823,no_mans_land,deuce,far,-3.216703,23.17341,0.779086,cross court,In,FALSE,12:14:29,1708.900024,1.606696,-0.067461,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Topspin,73.996147,95,0,0,no_mans_land,ad,far,1.787732,20.953209,out,deuce,near,0.490306,-0.879668,1.228564,inside in,In,FALSE,12:14:31,1710.76001,-0.324356,23.384995,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Backhand,Slice,58.37764,95,0,0,no_mans_land,ad,near,-1.506894,2.53469,out,ad,far,1.817904,24.755592,1.999225,cross court,In,FALSE,12:14:33,1712.410034,0.701515,-0.625853,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Backhand,Topspin,75.727859,95,0,0,no_mans_land,deuce,far,-2.044199,20.288458,out,ad,near,-1.801078,-1.294931,1.094345,down the line,In,FALSE,12:14:35,1714.439941,1.123932,24.298727,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,8,in_play,Forehand,Flat,60.854187,95,0,0,service_box,deuce,near,1.411659,6.937818,no_mans_land,deuce,far,-1.993954,22.725077,0.829732,cross court,In,FALSE,12:14:36,1715.949951,0.731688,-0.727379,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,9,in_play,Forehand,Topspin,75.761574,95,0,0,no_mans_land,ad,far,2.602394,22.014397,no_mans_land,deuce,near,2.210149,2.115343,0.693149,down the line,In,FALSE,12:14:38,1717.5,-0.988155,24.50178,15-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,10,in_play,Backhand,Flat,74.618584,95,0,0,service_box,ad,far,2.813603,11.912581,out,ad,far,2.565313,24.654068,1.178051,cross court,Net,FALSE,12:14:39,1718.859985,1.184278,6.227138,15-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Flat,115.28273,97,0,0,no_mans_land,ad,far,1.323711,19.019386,out,ad,near,-0.175694,-0.547795,2.64238,down the T,Out,FALSE,12:14:58,1737.420044,3.447229,25.161695,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,second_serve,Serve,Kick,76.816353,98,0,0,service_box,ad,far,1.938595,17.191923,out,ad,near,-0.14332,-0.168987,2.65548,down the T,In,FALSE,12:15:03,1743.109985,3.658438,24.50178,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Topspin,75.276535,98,0,0,no_mans_land,deuce,near,2.632567,3.739756,out,ad,far,2.542049,25.581678,1.031696,inside in,In,FALSE,12:15:05,1744.47998,-0.716601,-0.372039,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Slice,57.25985,98,0,0,no_mans_land,ad,far,4.02051,23.181944,out,deuce,near,2.481703,-1.04528,1.248627,down the line,In,FALSE,12:15:06,1746.109985,0.731688,24.857119,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Backhand,Slice,62.424332,98,0,0,no_mans_land,ad,near,-1.555809,2.294309,out,ad,far,3.709074,24.907883,1.805618,cross court,In,FALSE,12:15:09,1748.449951,1.184278,-1.438059,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Topspin,75.405457,98,0,0,service_box,ad,far,1.667041,16.988871,out,ad,near,-2.134717,-0.51044,1.046253,cross court,In,FALSE,12:15:11,1750.380005,1.123932,24.50178,30-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,Backhand,Slice,49.375912,98,0,0,no_mans_land,deuce_alley,near,4.593791,3.232127,no_mans_land,ad,far,2.220221,23.13118,1.34329,down the line,Out,FALSE,12:15:12,1751.880005,-0.505392,-0.778142,30-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Kick,104.016243,99,0,0,service_box,deuce,far,-1.000932,18.004129,no_mans_land,deuce,near,0.896168,-0.18431,2.630655,down the T,In,FALSE,12:15:33,1772.599976,-3.522661,25.466274,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Backhand,Slice,60.388027,99,0,0,no_mans_land,deuce,near,2.240322,2.166106,out,deuce,far,-2.647653,25.263222,1.222014,inside out,In,FALSE,12:15:34,1773.810059,1.154105,1.049322,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Topspin,82.820847,99,0,0,no_mans_land,deuce,far,-1.621782,20.440748,out,deuce,near,2.904121,-1.203073,1.113095,cross court,In,FALSE,12:15:36,1775.849976,0.037716,24.654068,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Flat,89.694458,99,0,0,no_mans_land,ad,near,-2.707999,3.942807,out,deuce,far,-3.039898,25.772253,1.108751,down the line,In,FALSE,12:15:38,1777.319946,1.727386,-1.082719,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Slice,55.018303,99,0,0,service_box,ad,far,1.444485,17.419437,out,ad,near,-2.738171,-1.844162,1.164763,cross court,In,FALSE,12:15:39,1778.680054,-0.92781,19.577778,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,in_play,BH Volley,Flat,74.718842,99,0,0,service_box,ad,near,-2.37449,6.125612,service_box,ad,far,1.063587,16.938108,0.979326,cross court,In,FALSE,12:15:40,1780.079956,-1.078673,-0.981193,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,7,in_play,Backhand,Slice,50.74519,99,0,0,service_box,ad,far,1.175295,17.58049,no_mans_land,ad_alley,near,-4.323522,1.437058,0.753207,down the line,In,FALSE,12:15:42,1781.209961,-0.837292,15.059881,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,8,in_play,BH Volley,Flat,75.075584,99,0,0,service_box,deuce,near,1.820658,5.955569,service_box,ad,far,1.175295,18.789278,2.531677,down the line,In,FALSE,12:15:43,1782.72998,-3.794215,3.384415,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,9,in_play,Forehand,Topspin,65.343742,99,0,0,service_box,deuce,far,-2.207293,17.242685,no_mans_land,deuce,near,2.674714,-0.140207,0.564411,cross court,In,FALSE,12:15:44,1784.030029,0.76186,17.191923,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,10,in_play,FH Volley,Topspin,52.564243,99,0,0,no_mans_land,ad,near,-2.044199,5.059591,no_mans_land,deuce,far,-2.207293,18.410233,0.592524,down the line,In,FALSE,12:15:46,1785.160034,2.78343,1.252374,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,11,in_play,Backhand,Topspin,69.362076,99,0,0,service_box,ad,far,2.179976,16.684294,no_mans_land,ad,near,-1.772645,2.41992,0.704277,cross court,In,FALSE,12:15:47,1786.599976,-0.324356,16.024376,40-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,12,in_play,BH Volley,Flat,66.033501,99,0,0,service_box,deuce,far,-1.078673,11.912581,service_box,ad,far,2.119631,16.328953,0.613479,down the line,Net,FALSE,12:15:48,1787.380005,-0.264011,1.912292,40-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,1,first_serve,Serve,Slice,92.366821,100,0,0,service_box,ad,far,1.425659,17.648788,out,ad,near,-0.455193,-0.556103,2.632651,down the T,In,FALSE,12:16:03,1802.800049,3.447229,25.161695,ad-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,2,return,Forehand,Flat,73.955162,100,0,0,no_mans_land,deuce,near,0.797392,3.029075,out,ad,far,1.99894,26.000399,1.099957,inside in,In,FALSE,12:16:05,1804.130005,-0.716601,-0.372039,ad-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,3,serve_plus_one,Forehand,Slice,63.104458,100,0,0,no_mans_land,ad,far,2.310132,21.760582,out,deuce,near,0.128234,-1.539585,1.28335,down the line,In,FALSE,12:16:06,1805.709961,1.244623,24.50178,ad-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,4,return_plus_one,Forehand,Flat,57.00425,100,0,0,service_box,ad,near,-1.7123,7.343921,out,ad,far,2.511876,24.328962,0.905232,inside out,In,FALSE,12:16:08,1807.469971,-0.92781,-1.082719,ad-40,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,5,in_play,Backhand,Slice,38.034164,100,0,0,service_box,deuce,far,-2.406272,13.790809,no_mans_land,ad,near,-3.311452,2.41992,0.769857,down the line,In,FALSE,12:16:10,1809.300049,1.455832,24.400253,ad-40,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,106.130264,101,0,0,service_box,deuce,near,1.744238,7.163126,no_mans_land,deuce,far,-0.73765,23.532288,2.858774,down the T,In,FALSE,12:16:32,1831.939941,3.356711,-0.422801,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Topspin,68.62722,101,0,0,no_mans_land,deuce,far,-0.867465,23.28347,out,deuce,near,3.431484,-0.706907,0.829041,cross court,In,FALSE,12:16:34,1833.150024,-0.445047,23.943386,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Flat,70.005608,101,0,0,no_mans_land,ad,near,-1.551229,4.907302,out,deuce,far,-1.199364,25.674597,0.818981,down the line,In,FALSE,12:16:35,1834.849976,0.520479,-1.336534,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Topspin,81.31147,101,0,0,no_mans_land,ad,far,1.628689,19.132389,out,ad,near,-1.531264,-0.724554,0.981918,cross court,In,FALSE,12:16:37,1836.650024,0.731688,24.50178,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Backhand,Flat,74.605919,101,0,0,service_box,ad,near,-1.169192,8.511468,out,ad,far,1.697214,24.768137,0.905451,cross court,In,FALSE,12:16:38,1838.079956,-0.686429,-0.879668,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,Backhand,Slice,59.627541,101,0,0,no_mans_land,ad,far,2.912575,21.963634,no_mans_land,ad,near,-2.49679,1.359829,0.4493,cross court,In,FALSE,12:16:40,1839.599976,0.76186,23.99415,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,7,in_play,Backhand,Flat,65.16851,101,0,0,no_mans_land,ad,near,-2.131207,4.856539,no_mans_land,ad,far,2.753258,23.334232,1.384425,cross court,In,FALSE,12:16:42,1841.52002,-1.199364,-0.778142,0-0,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,8,in_play,Backhand,Flat,69.087067,101,0,0,no_mans_land,deuce,far,-3.945079,20.516838,out,ad_alley,near,-4.18646,-0.016698,1.039657,down the line,In,FALSE,12:16:44,1843.150024,1.154105,24.50178,0-0,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,87.859787,102,0,0,service_box,ad,near,-2.658448,8.003839,no_mans_land,ad,far,-0.558336,22.984715,2.23474,out wide,In,FALSE,12:17:00,1859.599976,-3.613179,-0.422801,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Backhand,Flat,81.529297,102,0,0,no_mans_land,ad,far,0.369615,19.675148,out,ad_alley,near,-4.156288,-0.524327,0.715466,down the line,In,FALSE,12:17:01,1860.949951,0.64117,24.247965,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Forehand,Flat,90.740829,102,0,0,no_mans_land,ad,near,-1.206397,4.856539,out,ad,far,1.54635,25.517036,0.869374,inside out,In,FALSE,12:17:03,1862.469971,-1.199364,-0.727379,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Slice,54.577015,102,0,0,no_mans_land,deuce,far,-1.199364,18.359468,no_mans_land,ad,near,-1.857216,0.277417,0.821251,down the line,In,FALSE,12:17:04,1863.709961,1.244623,24.603304,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Forehand,Slice,53.846256,102,0,0,service_box,ad,near,-1.558532,6.785529,no_mans_land,deuce,far,-1.359766,20.136169,1.160885,down the line,In,FALSE,12:17:06,1865.449951,0.128234,-1.133482,0-15,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,Backhand,Slice,60.986519,102,0,0,no_mans_land,ad,far,2.994639,22.369738,no_mans_land,ad,near,-1.214169,3.084869,0.742695,cross court,In,FALSE,12:17:07,1866.849976,0.007543,22.978891,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,7,in_play,Backhand,Slice,54.067093,102,0,0,service_box,ad,far,1.787732,11.912581,out,ad,far,3.054984,24.654068,0.873319,cross court,Net,FALSE,12:17:09,1868.410034,0.520479,7.394684,0-15,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,1,first_serve,Serve,Flat,84.852829,103,0,0,service_box,deuce,near,3.205848,6.379426,no_mans_land,deuce,far,-0.677774,22.818127,2.680297,out wide,In,FALSE,12:17:27,1886.47998,3.356711,-0.422801,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,2,return,Forehand,Flat,72.637146,103,0,0,no_mans_land,ad,far,1.365314,21.550041,no_mans_land,deuce_alley,near,4.675262,0.249928,1.170856,down the line,In,FALSE,12:17:28,1887.680054,-0.445047,23.943386,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,3,serve_plus_one,Backhand,Flat,71.650574,103,0,0,service_box,ad,near,-0.988155,6.227138,out,ad,far,0.599902,25.720089,1.211471,cross court,In,FALSE,12:17:30,1889.22998,2.179976,-1.184245,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,4,return_plus_one,Backhand,Topspin,74.956291,103,0,0,no_mans_land,ad,far,2.089458,19.628542,no_mans_land,ad,near,-1.651955,0.494027,1.089705,cross court,In,FALSE,12:17:31,1890.890015,0.550651,24.298727,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,5,in_play,Backhand,Flat,68.957031,103,0,0,no_mans_land,ad,near,-1.739232,4.852398,out,ad,far,2.78343,25.318815,0.860071,cross court,In,FALSE,12:17:33,1892.400024,-0.656256,-0.93043,0-30,,,,,,,,,,,,,,,,
Yoshizawa Masatsugu,6,in_play,Backhand,Topspin,78.893593,103,0,0,out,ad,far,0.58834,24.603304,out,ad,near,-2.927327,-1.200625,1.246684,cross court,Out,FALSE,12:17:34,1894.060059,1.123932,24.50178,0-30,,,,,,,,,,,,,,,,
ó¥ç∆ ãvï€,6,none,Feed,Flat,68.47374,103,0,0,service_box,deuce,near,1.1629,7.867721,out,ad,far,0.852034,25.700136,1.119004,---,In,FALSE,12:17:36,1895.400024,0.830123,25.684629,0-30,,,,,,,,,,,,,,,,
